                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.5575,                  1.024,                 1.4695,                0.79267,                0.37422,                0.48302,                0.21773,                 1.9335,                 1.1876,                 1.8378,             0.00071693,             0.00071693,             0.00071693
                    153,                 1.5481,                 1.0619,                 1.4883,                0.77365,                 0.3776,                0.48374,                0.22205,                 1.9294,                 1.1788,                 1.8474,             0.00071221,             0.00071221,             0.00071221
                    154,                 1.5683,                 1.0185,                 1.4528,                0.82161,                0.37057,                0.47156,                0.21981,                 1.9176,                 1.2066,                 1.8356,              0.0007075,              0.0007075,              0.0007075
                    155,                 1.5364,                0.99418,                 1.4426,                 0.7664,                0.38995,                0.48338,                0.21882,                 1.8984,                  1.208,                 1.8136,             0.00070278,             0.00070278,             0.00070278
                    156,                 1.4978,                0.94103,                 1.4212,                0.84741,                0.36247,                0.50311,                0.22238,                 1.8981,                  1.173,                 1.8369,             0.00069807,             0.00069807,             0.00069807
                    157,                 1.5076,                0.97268,                 1.4148,                0.76128,                0.38453,                0.49039,                0.21835,                 1.8964,                 1.2019,                 1.8157,             0.00069335,             0.00069335,             0.00069335
                    158,                 1.4867,                0.96723,                 1.4144,                0.74777,                0.38342,                0.46923,                0.21201,                 1.8769,                 1.2041,                 1.8112,             0.00068864,             0.00068864,             0.00068864
                    159,                 1.5436,                 1.0131,                 1.4847,                0.75363,                0.36586,                  0.463,                0.20824,                 1.9306,                  1.225,                 1.8653,             0.00068392,             0.00068392,             0.00068392
                    160,                 1.5234,                0.97717,                  1.448,                0.77403,                0.38342,                0.46182,                0.20877,                 1.9541,                 1.2133,                 1.8636,              0.0006792,              0.0006792,              0.0006792
                    161,                 1.5102,                0.97926,                 1.4318,                0.77841,                0.38995,                 0.4682,                0.21937,                 1.9252,                 1.1691,                 1.8285,             0.00067449,             0.00067449,             0.00067449
                    162,                 1.5048,                0.96961,                 1.4116,                0.79474,                 0.3822,                0.48987,                0.21589,                 1.9204,                 1.1752,                 1.8416,             0.00066977,             0.00066977,             0.00066977
                    163,                 1.5092,                0.97228,                 1.4281,                0.74881,                0.41271,                0.49411,                0.21721,                  1.906,                 1.1585,                 1.8291,             0.00066506,             0.00066506,             0.00066506
                    164,                 1.5179,                0.96023,                 1.4055,                0.75433,                0.38354,                0.46243,                0.20893,                 1.9555,                 1.1804,                 1.8674,             0.00066034,             0.00066034,             0.00066034
                    165,                 1.4868,                0.93614,                 1.3909,                0.76216,                0.37883,                0.46087,                0.20569,                 1.9559,                 1.1758,                 1.8645,             0.00065563,             0.00065563,             0.00065563
                    166,                 1.4866,                 0.9233,                 1.3888,                0.81514,                0.36115,                0.46623,                 0.2054,                 1.9257,                 1.1908,                 1.8528,             0.00065091,             0.00065091,             0.00065091
                    167,                 1.5145,                0.95611,                 1.4314,                0.71757,                0.39504,                0.46558,                0.20991,                 1.8943,                 1.1647,                 1.8287,             0.00064619,             0.00064619,             0.00064619
                    168,                  1.493,                0.95096,                 1.4109,                0.75281,                 0.3822,                 0.4669,                0.20077,                 1.9363,                 1.2006,                 1.8466,             0.00064148,             0.00064148,             0.00064148
                    169,                  1.485,                0.94641,                 1.4147,                0.82689,                0.36596,                0.48577,                0.21584,                 1.9319,                 1.1461,                 1.8285,             0.00063676,             0.00063676,             0.00063676
                    170,                 1.5105,                0.95762,                 1.4255,                0.83218,                0.35447,                0.47686,                0.22419,                 1.9371,                 1.1415,                 1.8021,             0.00063205,             0.00063205,             0.00063205
                    171,                 1.4854,                0.93854,                 1.4021,                0.83109,                0.36007,                0.44654,                0.20668,                 1.9341,                 1.1632,                 1.8099,             0.00062733,             0.00062733,             0.00062733
                    172,                 1.4801,                 0.9365,                 1.3866,                0.77373,                0.37594,                 0.4873,                0.22559,                 1.9464,                 1.1676,                 1.8261,             0.00062262,             0.00062262,             0.00062262
                    173,                 1.5302,                0.98728,                  1.452,                0.84332,                0.36649,                0.49911,                0.22205,                 1.9358,                 1.1629,                 1.8226,              0.0006179,              0.0006179,              0.0006179
                    174,                 1.4748,                0.94831,                  1.398,                0.51503,                0.53942,                0.48802,                0.22003,                 1.9171,                 1.1647,                 1.8185,             0.00061318,             0.00061318,             0.00061318
                    175,                 1.4492,                0.92191,                 1.3814,                0.52262,                0.51292,                0.48507,                0.22192,                  1.923,                 1.1751,                 1.8092,             0.00060847,             0.00060847,             0.00060847
                    176,                 1.4569,                0.91308,                 1.3717,                0.81806,                0.39843,                0.49609,                0.21753,                 1.9363,                 1.1501,                 1.7998,             0.00060375,             0.00060375,             0.00060375
                    177,                 1.4933,                0.95953,                 1.4069,                0.77346,                0.39943,                0.45049,                0.19584,                 1.9466,                 1.1327,                 1.8332,             0.00059904,             0.00059904,             0.00059904
                    178,                 1.5016,                0.96106,                 1.4037,                0.64869,                0.45121,                0.44138,                0.19681,                 1.9067,                 1.1276,                 1.7942,             0.00059432,             0.00059432,             0.00059432
                    179,                 1.4557,                0.93647,                 1.3852,                0.43428,                0.52369,                0.46705,                0.21117,                 1.8933,                 1.1212,                 1.7939,             0.00058961,             0.00058961,             0.00058961
                    180,                 1.4601,                0.93321,                 1.3896,                0.45801,                0.53942,                0.47677,                0.21448,                 1.8924,                 1.1355,                 1.7824,             0.00058489,             0.00058489,             0.00058489
                    181,                 1.4764,                0.91559,                 1.4158,                0.53862,                0.51328,                0.48774,                0.21193,                 1.9503,                 1.1447,                 1.8512,             0.00058017,             0.00058017,             0.00058017
                    182,                 1.4763,                0.91191,                 1.3703,                0.57159,                0.51909,                0.49443,                0.21658,                 1.9019,                 1.1524,                 1.8071,             0.00057546,             0.00057546,             0.00057546
                    183,                 1.4728,                0.91344,                 1.3738,                0.55721,                0.51661,                0.48719,                0.22088,                 1.8916,                  1.137,                 1.7994,             0.00057074,             0.00057074,             0.00057074
                    184,                 1.5039,                0.93795,                 1.4091,                0.65781,                0.47623,                0.48551,                0.22834,                 1.8793,                 1.1466,                 1.7939,             0.00056603,             0.00056603,             0.00056603
                    185,                 1.4537,                0.89916,                  1.384,                0.63894,                0.48858,                   0.48,                0.22483,                  1.877,                 1.1179,                  1.754,             0.00056131,             0.00056131,             0.00056131
                    186,                 1.4866,                0.94224,                  1.415,                0.63031,                0.52054,                0.51293,                0.21905,                 1.8895,                 1.1334,                 1.7857,              0.0005566,              0.0005566,              0.0005566
                    187,                 1.4193,                0.89661,                 1.3677,                0.59148,                0.52175,                 0.4888,                0.21417,                 1.8798,                 1.1342,                 1.7931,             0.00055188,             0.00055188,             0.00055188
                    188,                 1.4809,                0.92567,                 1.4051,                0.68226,                0.45856,                0.47578,                0.22462,                 1.9065,                 1.1382,                 1.7794,             0.00054716,             0.00054716,             0.00054716
                    189,                  1.448,                0.90084,                 1.3714,                0.73137,                0.45654,                0.47454,                0.22338,                 1.9061,                 1.1414,                 1.7948,             0.00054245,             0.00054245,             0.00054245
                    190,                 1.4804,                0.93092,                 1.3767,                0.78116,                0.44068,                0.48686,                0.21889,                 1.8773,                 1.1312,                 1.7815,             0.00053773,             0.00053773,             0.00053773
                    191,                 1.4722,                0.91107,                 1.3759,                 0.7185,                0.49245,                0.49113,                0.21548,                 1.9194,                 1.1437,                 1.8157,             0.00053302,             0.00053302,             0.00053302
                    192,                 1.4582,                0.89724,                 1.3651,                0.77715,                0.45862,                0.49202,                 0.2194,                 1.8835,                 1.1303,                 1.7843,              0.0005283,              0.0005283,              0.0005283
                    193,                 1.4215,                0.91436,                 1.3689,                0.67365,                0.47433,                0.49242,                0.21817,                 1.8883,                 1.1256,                 1.7946,             0.00052359,             0.00052359,             0.00052359
                    194,                  1.495,                0.91439,                 1.3762,                0.73429,                0.44621,                0.47467,                0.21779,                 1.9215,                 1.1289,                 1.8404,             0.00051887,             0.00051887,             0.00051887
                    195,                 1.4304,                 0.9001,                 1.3347,                0.75094,                0.46777,                0.47425,                0.21347,                 1.9234,                  1.135,                 1.8272,             0.00051415,             0.00051415,             0.00051415
                    196,                 1.4391,                 0.8898,                 1.3637,                0.73797,                0.45856,                 0.4747,                0.21403,                 1.9007,                 1.1363,                 1.8114,             0.00050944,             0.00050944,             0.00050944
                    197,                 1.4566,                0.93457,                 1.3746,                 0.7062,                0.46969,                0.47561,                0.21257,                 1.9188,                 1.1564,                 1.8296,             0.00050472,             0.00050472,             0.00050472
                    198,                 1.4009,                0.87384,                 1.3459,                0.46759,                0.51596,                0.47377,                0.21566,                 1.8568,                 1.1312,                 1.7782,             0.00050001,             0.00050001,             0.00050001
                    199,                  1.448,                 0.9016,                  1.356,                0.44831,                0.53398,                0.47633,                0.20926,                  1.911,                 1.1368,                 1.8264,             0.00049529,             0.00049529,             0.00049529
                    200,                 1.4422,                0.89793,                 1.3499,                0.38502,                0.50553,                 0.4407,                0.19579,                 1.9162,                 1.1455,                 1.8129,             0.00049058,             0.00049058,             0.00049058
                    201,                 1.4722,                0.90023,                 1.3571,                0.39461,                0.49511,                0.41749,                0.19428,                 1.9266,                 1.1278,                 1.8296,             0.00048586,             0.00048586,             0.00048586
                    202,                 1.4072,                0.87137,                 1.3411,                 0.8096,                0.38308,                0.42887,                0.19303,                 1.9343,                 1.1403,                 1.8421,             0.00048114,             0.00048114,             0.00048114
                    203,                 1.4119,                0.88923,                 1.3633,                0.82123,                0.41344,                 0.4477,                0.19873,                 1.9244,                 1.1258,                 1.7917,             0.00047643,             0.00047643,             0.00047643
                    204,                 1.4024,                0.86865,                 1.3543,                0.42084,                0.47551,                0.43594,                0.19864,                 1.9051,                 1.1226,                 1.7944,             0.00047171,             0.00047171,             0.00047171
                    205,                 1.4147,                0.87919,                 1.3497,                 0.5673,                0.47091,                0.46514,                0.21251,                 1.8749,                  1.113,                 1.7927,               0.000467,               0.000467,               0.000467
                    206,                 1.3805,                0.87597,                 1.3436,                0.73826,                0.44693,                0.48668,                0.22435,                 1.9115,                 1.1349,                 1.8178,             0.00046228,             0.00046228,             0.00046228
                    207,                 1.3785,                 0.8734,                 1.3233,                0.54287,                0.46969,                0.46101,                 0.2122,                 1.9086,                 1.1291,                 1.8023,             0.00045757,             0.00045757,             0.00045757
                    208,                 1.4433,                0.88878,                 1.3514,                0.42122,                0.50204,                0.45165,                0.20449,                 1.9371,                 1.1349,                  1.839,             0.00045285,             0.00045285,             0.00045285
                    209,                  1.385,                0.88645,                  1.364,                0.80185,                 0.3852,                0.42983,                 0.2032,                 1.8907,                 1.0947,                 1.7946,             0.00044813,             0.00044813,             0.00044813
                    210,                 1.3921,                0.85159,                  1.326,                0.45264,                0.49366,                0.44245,                0.20146,                 1.9097,                 1.1209,                 1.8036,             0.00044342,             0.00044342,             0.00044342
                    211,                  1.427,                0.90369,                  1.355,                0.47984,                0.49289,                0.43567,                 0.1997,                 1.9212,                 1.1193,                 1.8039,              0.0004387,              0.0004387,              0.0004387
                    212,                 1.3891,                0.86941,                 1.3457,                0.47046,                0.49705,                0.45096,                0.20515,                 1.9017,                 1.1231,                 1.7832,             0.00043399,             0.00043399,             0.00043399
                    213,                 1.3817,                0.87361,                   1.35,                0.45934,                0.48592,                0.43634,                0.19194,                 1.9575,                 1.1244,                 1.8443,             0.00042927,             0.00042927,             0.00042927
                    214,                 1.4037,                0.87187,                  1.343,                0.40019,                0.49899,                0.42034,                0.19004,                 1.9318,                 1.1112,                 1.8344,             0.00042456,             0.00042456,             0.00042456
                    215,                 1.4202,                0.89591,                 1.3537,                0.41693,                0.42917,                0.43634,                0.19831,                 1.9323,                 1.1228,                 1.8205,             0.00041984,             0.00041984,             0.00041984
                    216,                 1.4229,                0.86709,                  1.347,                0.38822,                0.50408,                0.44766,                0.20022,                   1.92,                 1.1309,                  1.811,             0.00041512,             0.00041512,             0.00041512
                    217,                 1.3744,                0.86183,                 1.3195,                0.37597,                0.52829,                0.44094,                0.20068,                 1.8989,                  1.121,                 1.7892,             0.00041041,             0.00041041,             0.00041041
                    218,                 1.3967,                0.88065,                 1.3567,                0.48743,                0.52887,                0.45129,                0.20773,                 1.9372,                 1.1275,                 1.8313,             0.00040569,             0.00040569,             0.00040569
                    219,                 1.3952,                0.85399,                 1.3411,                0.51257,                0.48456,                0.44828,                0.21623,                 1.9068,                 1.1054,                 1.7883,             0.00040098,             0.00040098,             0.00040098
                    220,                  1.366,                0.84549,                 1.2968,                0.50047,                0.49245,                0.44316,                0.20391,                 1.9112,                 1.0997,                 1.8022,             0.00039626,             0.00039626,             0.00039626
                    221,                 1.3821,                0.86292,                 1.3406,                0.53924,                0.48275,                0.44995,                0.20307,                 1.9033,                 1.0949,                 1.7887,             0.00039155,             0.00039155,             0.00039155
                    222,                 1.3846,                0.85444,                 1.3238,                0.51797,                0.47076,                0.44658,                0.19074,                 1.9798,                 1.1082,                 1.8843,             0.00038683,             0.00038683,             0.00038683
                    223,                 1.4063,                0.85378,                 1.3276,                0.53254,                0.46701,                0.45283,                0.19866,                 1.9619,                 1.1004,                 1.8565,             0.00038211,             0.00038211,             0.00038211
                    224,                 1.3712,                0.84974,                 1.3366,                0.57027,                0.46703,                0.46449,                0.20084,                  1.931,                 1.1104,                 1.8224,              0.0003774,              0.0003774,              0.0003774
                    225,                 1.3769,                0.85843,                 1.3206,                0.60863,                0.45396,                0.46971,                0.21753,                 1.9527,                 1.1248,                 1.8481,             0.00037268,             0.00037268,             0.00037268
                    226,                 1.3869,                0.83748,                 1.3293,                 0.6125,                0.45662,                0.49237,                 0.2288,                 1.8972,                 1.1071,                 1.7979,             0.00036797,             0.00036797,             0.00036797
                    227,                 1.4003,                0.86871,                 1.3334,                0.66598,                0.45465,                0.50305,                0.22829,                 1.9117,                 1.1103,                 1.8142,             0.00036325,             0.00036325,             0.00036325
                    228,                 1.3763,                0.85199,                 1.3264,                0.75067,                0.45613,                0.50622,                0.23151,                 1.9032,                 1.0953,                 1.7985,             0.00035854,             0.00035854,             0.00035854
                    229,                 1.3406,                 0.8206,                 1.3047,                0.73812,                0.46618,                0.51682,                0.23913,                 1.8934,                 1.1001,                 1.7841,             0.00035382,             0.00035382,             0.00035382
                    230,                  1.384,                0.84091,                 1.3167,                0.74282,                0.46194,                0.50541,                0.23746,                 1.8805,                 1.1021,                 1.7745,              0.0003491,              0.0003491,              0.0003491
                    231,                 1.3787,                 0.8517,                 1.3178,                0.83901,                0.44604,                0.51082,                 0.2442,                 1.8664,                 1.0885,                 1.7521,             0.00034439,             0.00034439,             0.00034439
                    232,                 1.3616,                0.82623,                 1.3173,                0.74672,                0.49089,                0.50831,                0.23144,                 1.9321,                 1.1203,                 1.8111,             0.00033967,             0.00033967,             0.00033967
                    233,                 1.3489,                 0.8423,                  1.315,                0.70183,                0.45153,                0.48495,                0.23051,                 1.9237,                 1.1124,                 1.7939,             0.00033496,             0.00033496,             0.00033496
                    234,                  1.354,                0.84781,                 1.3037,                0.55733,                0.47304,                0.45424,                0.21794,                 1.9073,                 1.0977,                 1.7827,             0.00033024,             0.00033024,             0.00033024
                    235,                  1.336,                0.83816,                 1.3145,                0.59657,                0.46582,                0.49268,                0.23612,                 1.9146,                 1.0925,                 1.7966,             0.00032553,             0.00032553,             0.00032553
                    236,                 1.3602,                 0.8553,                 1.3348,                0.69019,                0.43918,                0.49753,                0.23163,                 1.9321,                 1.0883,                 1.8275,             0.00032081,             0.00032081,             0.00032081
                    237,                 1.3965,                0.88263,                 1.3424,                 0.7322,                0.45115,                0.51026,                0.23402,                 1.9154,                 1.0792,                 1.8189,             0.00031609,             0.00031609,             0.00031609
                    238,                 1.3345,                0.81606,                 1.3089,                0.75116,                0.43445,                0.50166,                0.23488,                 1.9007,                 1.0981,                 1.7948,             0.00031138,             0.00031138,             0.00031138
                    239,                 1.3437,                 0.8368,                 1.3206,                0.79934,                0.44041,                0.51013,                0.23424,                 1.9148,                 1.1153,                 1.8163,             0.00030666,             0.00030666,             0.00030666
                    240,                 1.3296,                0.82655,                 1.2849,                0.60913,                0.46219,                0.49726,                 0.2267,                 1.9495,                 1.1062,                 1.8591,             0.00030195,             0.00030195,             0.00030195
                    241,                 1.3305,                0.84033,                 1.3155,                0.57267,                0.47148,                0.46724,                0.21313,                 1.9366,                 1.0948,                 1.8455,             0.00029723,             0.00029723,             0.00029723
                    242,                 1.3054,                0.80703,                 1.2834,                0.56803,                0.48736,                0.46838,                0.21821,                 1.9199,                 1.0983,                 1.8194,             0.00029252,             0.00029252,             0.00029252
                    243,                  1.319,                0.80103,                 1.2781,                0.51521,                0.51012,                0.46305,                0.21053,                 1.9209,                 1.1055,                 1.8121,              0.0002878,              0.0002878,              0.0002878
                    244,                 1.3177,                0.82088,                 1.2697,                0.50453,                0.50746,                0.45599,                0.20095,                 1.9513,                 1.1153,                 1.8359,             0.00028308,             0.00028308,             0.00028308
                    245,                 1.3111,                0.79682,                 1.2753,                0.56612,                0.49705,                0.47468,                0.21097,                 1.9462,                 1.1147,                 1.8158,             0.00027837,             0.00027837,             0.00027837
                    246,                 1.3433,                0.82007,                 1.2983,                0.64776,                0.46145,                0.50496,                 0.2351,                 1.9411,                 1.1054,                 1.8154,             0.00027365,             0.00027365,             0.00027365
                    247,                 1.3129,                0.83194,                 1.2973,                0.63523,                0.46996,                0.50367,                0.23463,                 1.9181,                 1.0848,                 1.8112,             0.00026894,             0.00026894,             0.00026894
                    248,                 1.3175,                0.81511,                 1.2808,                0.63163,                0.50237,                0.51107,                0.24406,                 1.9083,                 1.0865,                   1.81,             0.00026422,             0.00026422,             0.00026422
                    249,                 1.3083,                0.79962,                 1.2815,                0.61489,                0.47093,                0.50672,                0.24668,                 1.9255,                 1.0877,                 1.8121,             0.00025951,             0.00025951,             0.00025951
                    250,                 1.3256,                 0.8339,                 1.3047,                0.63765,                0.46208,                0.50642,                0.24835,                 1.9236,                 1.1043,                 1.8013,             0.00025479,             0.00025479,             0.00025479
                    251,                 1.3167,                0.81929,                 1.3043,                0.66328,                0.46813,                0.50828,                0.25687,                 1.9028,                 1.1035,                 1.7954,             0.00025007,             0.00025007,             0.00025007
                    252,                 1.3155,                0.80273,                 1.2915,                0.66573,                0.46194,                0.51199,                0.25182,                 1.9314,                 1.0912,                 1.8308,             0.00024536,             0.00024536,             0.00024536
                    253,                 1.3386,                 0.8157,                 1.3048,                0.64737,                0.46879,                0.51022,                0.24406,                 1.9556,                 1.0793,                 1.8431,             0.00024064,             0.00024064,             0.00024064
                    254,                  1.321,                0.80438,                 1.2931,                0.57698,                0.50023,                0.50194,                0.24551,                   1.97,                 1.0735,                 1.8409,             0.00023593,             0.00023593,             0.00023593
                    255,                 1.3298,                0.79415,                 1.2873,                0.60008,                0.47889,                0.50365,                0.24572,                 1.9691,                 1.0835,                 1.8417,             0.00023121,             0.00023121,             0.00023121
                    256,                 1.3096,                0.79368,                 1.2753,                0.68267,                0.44887,                0.49986,                0.24422,                 1.9408,                 1.0878,                 1.8252,              0.0002265,              0.0002265,              0.0002265
                    257,                 1.3172,                0.79407,                 1.2673,                0.64676,                0.45576,                0.49901,                0.24076,                 1.9614,                  1.096,                 1.8588,             0.00022178,             0.00022178,             0.00022178
                    258,                 1.3129,                0.79416,                 1.2539,                0.63012,                0.45835,                0.49907,                0.25407,                 1.9224,                 1.0895,                 1.8193,             0.00021707,             0.00021707,             0.00021707
                    259,                 1.3165,                 0.8114,                 1.2991,                0.59124,                 0.4893,                0.50623,                0.25342,                 1.9197,                 1.0942,                 1.8224,             0.00021235,             0.00021235,             0.00021235
                    260,                 1.3107,                0.80115,                 1.2896,                0.57921,                0.48083,                0.48945,                0.25031,                 1.9567,                 1.0922,                 1.8684,             0.00020763,             0.00020763,             0.00020763
                    261,                 1.2819,                0.79447,                 1.2738,                0.60202,                0.47623,                0.48692,                0.24421,                 1.9498,                 1.0969,                 1.8473,             0.00020292,             0.00020292,             0.00020292
                    262,                 1.3037,                0.78394,                  1.278,                0.61199,                0.47623,                0.49271,                0.24777,                 1.9402,                  1.094,                  1.833,              0.0001982,              0.0001982,              0.0001982
                    263,                 1.2955,                  0.776,                 1.2527,                0.63211,                 0.4674,                0.49623,                0.24695,                  1.947,                 1.0845,                 1.8504,             0.00019349,             0.00019349,             0.00019349
                    264,                 1.3294,                0.80105,                 1.2772,                0.75163,                0.44474,                0.49425,                0.24794,                 1.9279,                 1.0842,                  1.823,             0.00018877,             0.00018877,             0.00018877
                    265,                 1.3223,                0.82653,                 1.3015,                0.64207,                0.46244,                0.48916,                0.24483,                 1.9261,                 1.0789,                 1.8158,             0.00018406,             0.00018406,             0.00018406
                    266,                 1.3046,                0.81249,                  1.287,                0.61468,                0.47501,                0.49283,                0.25269,                 1.9152,                 1.0732,                 1.8075,             0.00017934,             0.00017934,             0.00017934
                    267,                 1.2978,                0.80605,                 1.2688,                0.80604,                0.42418,                0.50648,                0.25825,                 1.8895,                 1.0857,                 1.7737,             0.00017462,             0.00017462,             0.00017462
                    268,                 1.2968,                0.79155,                 1.2756,                 0.7439,                0.43404,                0.50073,                0.25638,                 1.8931,                 1.0933,                 1.7842,             0.00016991,             0.00016991,             0.00016991
                    269,                  1.265,                0.75873,                 1.2516,                0.74739,                0.43896,                0.49941,                0.25834,                 1.9122,                 1.0877,                 1.8075,             0.00016519,             0.00016519,             0.00016519
                    270,                  1.294,                0.75952,                 1.2506,                0.70097,                0.45046,                0.50072,                0.25317,                 1.9426,                 1.1022,                 1.8283,             0.00016048,             0.00016048,             0.00016048
                    271,                 1.2919,                0.79211,                 1.2747,                0.63352,                0.46194,                0.49839,                0.24407,                  1.948,                 1.0982,                 1.8235,             0.00015576,             0.00015576,             0.00015576
                    272,                 1.3007,                0.78206,                 1.2607,                0.64413,                0.45225,                0.50157,                0.24559,                 1.9479,                 1.1038,                 1.8233,             0.00015105,             0.00015105,             0.00015105
                    273,                 1.2931,                0.78309,                 1.2728,                0.68803,                0.44644,                0.50598,                0.24836,                 1.9438,                 1.0962,                 1.8235,             0.00014633,             0.00014633,             0.00014633
                    274,                 1.2901,                0.81798,                   1.29,                 0.6974,                0.44656,                 0.5086,                0.25322,                 1.9154,                 1.0824,                 1.7944,             0.00014161,             0.00014161,             0.00014161
                    275,                 1.2867,                 0.7869,                 1.2631,                0.63535,                0.47844,                0.50955,                0.25409,                 1.9173,                  1.083,                 1.7993,              0.0001369,              0.0001369,              0.0001369
                    276,                 1.2934,                0.78998,                 1.2814,                0.64265,                0.49196,                0.50917,                0.25384,                 1.9277,                 1.0787,                  1.816,             0.00013218,             0.00013218,             0.00013218
                    277,                 1.2863,                0.76621,                 1.2583,                0.62629,                0.48736,                0.50382,                0.25233,                  1.934,                 1.0776,                 1.8218,             0.00012747,             0.00012747,             0.00012747
                    278,                 1.2751,                0.75189,                 1.2579,                0.61477,                0.48024,                0.50903,                0.25499,                 1.9272,                 1.0639,                 1.8125,             0.00012275,             0.00012275,             0.00012275
                    279,                 1.2794,                0.78007,                 1.2502,                 0.6337,                0.47695,                0.51125,                0.25654,                 1.9243,                 1.0721,                 1.8036,             0.00011804,             0.00011804,             0.00011804
                    280,                 1.3078,                0.78082,                 1.2518,                0.60432,                0.47221,                0.50688,                0.25226,                 1.9357,                 1.0941,                 1.8175,             0.00011332,             0.00011332,             0.00011332
                    281,                 1.2717,                0.76689,                 1.2662,                0.65352,                0.45031,                0.50538,                0.25039,                 1.9297,                 1.0927,                  1.814,              0.0001086,              0.0001086,              0.0001086
                    282,                  1.311,                0.80809,                 1.2663,                0.64165,                0.47253,                0.50697,                0.25577,                 1.9319,                 1.0768,                 1.8161,             0.00010389,             0.00010389,             0.00010389
                    283,                 1.2594,                0.76691,                 1.2478,                0.64877,                0.47501,                0.51178,                0.25831,                 1.9389,                 1.0801,                 1.8214,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    284,                 1.2569,                0.74875,                 1.2365,                0.65342,                0.47592,                0.51062,                0.25824,                 1.9355,                 1.0821,                 1.8161,             9.4457e-05,             9.4457e-05,             9.4457e-05
                    285,                 1.2588,                0.76694,                 1.2477,                0.62585,                0.48534,                0.51189,                0.26132,                 1.9301,                 1.0874,                 1.8115,             8.9741e-05,             8.9741e-05,             8.9741e-05
                    286,                 1.2738,                0.77028,                 1.2595,                0.63216,                0.48736,                0.50804,                0.26322,                 1.9193,                 1.0851,                 1.8008,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    287,                 1.2663,                0.76638,                 1.2562,                0.65599,                0.47899,                0.50722,                0.26112,                 1.9243,                 1.0959,                 1.8075,              8.031e-05,              8.031e-05,              8.031e-05
                    288,                  1.256,                0.75878,                 1.2449,                0.62401,                0.47999,                0.50228,                0.25701,                 1.9381,                 1.0911,                 1.8166,             7.5594e-05,             7.5594e-05,             7.5594e-05
                    289,                 1.2654,                0.76439,                 1.2742,                0.62856,                0.47842,                0.50228,                  0.254,                 1.9451,                 1.0919,                 1.8206,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    290,                  1.233,                0.74745,                 1.2335,                0.62098,                0.46848,                0.50548,                0.25343,                 1.9434,                 1.0852,                 1.8177,             6.6163e-05,             6.6163e-05,             6.6163e-05
                    291,                  1.215,                0.75971,                 1.2546,                0.64991,                0.44796,                0.50048,                0.25083,                 1.9481,                 1.0947,                 1.8224,             6.1447e-05,             6.1447e-05,             6.1447e-05
                    292,                 1.2262,                0.75467,                 1.2515,                0.62687,                0.42887,                0.47866,                0.24484,                 1.9382,                 1.1041,                  1.818,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    293,                 1.2101,                0.77201,                 1.2456,                 0.5732,                0.46172,                 0.4785,                 0.2536,                 1.9274,                 1.1039,                  1.816,             5.2016e-05,             5.2016e-05,             5.2016e-05
                    294,                 1.1872,                0.72774,                 1.2225,                0.57026,                0.45806,                0.47363,                0.25298,                 1.9239,                 1.1038,                 1.8265,               4.73e-05,               4.73e-05,               4.73e-05
                    295,                 1.2051,                0.73694,                 1.2396,                0.65254,                0.42006,                0.47557,                0.25196,                 1.9234,                 1.1028,                 1.8291,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    296,                 1.1963,                 0.7223,                 1.2229,                0.66148,                0.42755,                 0.4879,                0.25302,                 1.9208,                 1.1056,                 1.8313,             3.7869e-05,             3.7869e-05,             3.7869e-05
                    297,                 1.1786,                0.71654,                   1.22,                 0.6308,                0.44273,                0.49084,                0.25073,                 1.9206,                 1.1101,                 1.8308,             3.3153e-05,             3.3153e-05,             3.3153e-05
                    298,                 1.1775,                0.70017,                 1.2297,                 0.6825,                0.43336,                0.48774,                0.25024,                 1.9167,                 1.1156,                 1.8286,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    299,                  1.162,                0.68944,                  1.214,                0.62575,                0.45273,                 0.4865,                0.24952,                 1.9193,                 1.1131,                 1.8296,             2.3721e-05,             2.3721e-05,             2.3721e-05
                    300,                 1.1799,                0.72293,                  1.232,                0.62718,                0.45371,                 0.4907,                0.24992,                 1.9223,                 1.1177,                 1.8316,             1.9006e-05,             1.9006e-05,             1.9006e-05
